RR-I(ms):ECG,,,,,,,,,
161.00,,,,,,,,,
163.00,,,,,,,,,
164.00,,,,,,,,,
162.00,,,,,,,,,
160.00,,,,,,,,,
161.00,,,,,,,,,
161.00,,,,,,,,,
163.00,,,,,,,,,
163.00,,,,,,,,,
161.00,,,,,,,,,
162.00,,,,,,,,,
163.00,,,,,,,,,
162.00,,,,,,,,,
160.00,,,,,,,,,
81.00,,,,,,,,,
81.00,,,,,,,,,
162.00,,,,,,,,,
160.00,,,,,,,,,
161.00,,,,,,,,,
161.00,,,,,,,,,
161.00,,,,,,,,,
159.00,,,,,,,,,
160.00,,,,,,,,,
158.00,,,,,,,,,
156.00,,,,,,,,,
157.00,,,,,,,,,
156.00,,,,,,,,,
155.00,,,,,,,,,
155.00,,,,,,,,,
155.00,,,,,,,,,
155.00,,,,,,,,,
154.00,,,,,,,,,
153.00,,,,,,,,,
155.00,,,,,,,,,
154.00,,,,,,,,,
155.00,,,,,,,,,
154.00,,,,,,,,,
154.00,,,,,,,,,
154.00,,,,,,,,,
154.00,,,,,,,,,
155.00,,,,,,,,,
156.00,,,,,,,,,
158.00,,,,,,,,,
159.00,,,,,,,,,
155.00,,,,,,,,,
156.00,,,,,,,,,
158.00,,,,,,,,,
158.00,,,,,,,,,
158.00,,,,,,,,,
158.00,,,,,,,,,
157.00,,,,,,,,,
158.00,,,,,,,,,
160.00,,,,,,,,,
158.00,,,,,,,,,
159.00,,,,,,,,,
160.00,,,,,,,,,
160.00,,,,,,,,,
159.00,,,,,,,,,
158.00,,,,,,,,,
160.00,,,,,,,,,
161.00,,,,,,,,,
164.00,,,,,,,,,
161.00,,,,,,,,,
162.00,,,,,,,,,
161.00,,,,,,,,,
175.00,,,,,,,,,
166.00,,,,,,,,,
164.00,,,,,,,,,
163.00,,,,,,,,,
164.00,,,,,,,,,
165.00,,,,,,,,,
163.00,,,,,,,,,
164.00,,,,,,,,,
165.00,,,,,,,,,
166.00,,,,,,,,,
164.00,,,,,,,,,
165.00,,,,,,,,,
165.00,,,,,,,,,
166.00,,,,,,,,,
171.00,,,,,,,,,
168.00,,,,,,,,,
167.00,,,,,,,,,
167.00,,,,,,,,,
171.00,,,,,,,,,
177.00,,,,,,,,,
169.00,,,,,,,,,
167.00,,,,,,,,,
168.00,,,,,,,,,
167.00,,,,,,,,,
166.00,,,,,,,,,
166.00,,,,,,,,,
167.00,,,,,,,,,
168.00,,,,,,,,,
166.00,,,,,,,,,
165.00,,,,,,,,,
166.00,,,,,,,,,
171.00,,,,,,,,,
168.00,,,,,,,,,
168.00,,,,,,,,,
166.00,,,,,,,,,
169.00,,,,,,,,,
172.00,,,,,,,,,
167.00,,,,,,,,,
170.00,,,,,,,,,
173.00,,,,,,,,,
168.00,,,,,,,,,
168.00,,,,,,,,,
168.00,,,,,,,,,
173.00,,,,,,,,,
169.00,,,,,,,,,
170.00,,,,,,,,,
173.00,,,,,,,,,
172.00,,,,,,,,,
169.00,,,,,,,,,
171.00,,,,,,,,,
173.00,,,,,,,,,
176.00,,,,,,,,,
171.00,,,,,,,,,
171.00,,,,,,,,,
175.00,,,,,,,,,
172.00,,,,,,,,,
171.00,,,,,,,,,
173.00,,,,,,,,,
178.00,,,,,,,,,
174.00,,,,,,,,,
172.00,,,,,,,,,
174.00,,,,,,,,,
174.00,,,,,,,,,
171.00,,,,,,,,,
170.00,,,,,,,,,
170.00,,,,,,,,,
170.00,,,,,,,,,
168.00,,,,,,,,,
167.00,,,,,,,,,
167.00,,,,,,,,,
166.00,,,,,,,,,
165.00,,,,,,,,,
164.00,,,,,,,,,
163.00,,,,,,,,,
163.00,,,,,,,,,
163.00,,,,,,,,,
161.00,,,,,,,,,
163.00,,,,,,,,,
169.00,,,,,,,,,
165.00,,,,,,,,,
162.00,,,,,,,,,
164.00,,,,,,,,,
167.00,,,,,,,,,
167.00,,,,,,,,,
163.00,,,,,,,,,
164.00,,,,,,,,,
168.00,,,,,,,,,
167.00,,,,,,,,,
165.00,,,,,,,,,
165.00,,,,,,,,,
165.00,,,,,,,,,
168.00,,,,,,,,,
167.00,,,,,,,,,
165.00,,,,,,,,,
171.00,,,,,,,,,
170.00,,,,,,,,,
167.00,,,,,,,,,
170.00,,,,,,,,,
178.00,,,,,,,,,
173.00,,,,,,,,,
170.00,,,,,,,,,
171.00,,,,,,,,,
172.00,,,,,,,,,
173.00,,,,,,,,,
173.00,,,,,,,,,
174.00,,,,,,,,,
180.00,,,,,,,,,
173.00,,,,,,,,,
175.00,,,,,,,,,
187.00,,,,,,,,,
181.00,,,,,,,,,
175.00,,,,,,,,,
174.00,,,,,,,,,
177.00,,,,,,,,,
175.00,,,,,,,,,
175.00,,,,,,,,,
174.00,,,,,,,,,
178.00,,,,,,,,,
177.00,,,,,,,,,
174.00,,,,,,,,,
178.00,,,,,,,,,
184.00,,,,,,,,,
176.00,,,,,,,,,
175.00,,,,,,,,,
178.00,,,,,,,,,
177.00,,,,,,,,,
176.00,,,,,,,,,
177.00,,,,,,,,,
180.00,,,,,,,,,
179.00,,,,,,,,,
176.00,,,,,,,,,
177.00,,,,,,,,,
189.00,,,,,,,,,
185.00,,,,,,,,,
177.00,,,,,,,,,
180.00,,,,,,,,,
186.00,,,,,,,,,
180.00,,,,,,,,,
177.00,,,,,,,,,
180.00,,,,,,,,,
177.00,,,,,,,,,
175.00,,,,,,,,,
176.00,,,,,,,,,
177.00,,,,,,,,,
176.00,,,,,,,,,
176.00,,,,,,,,,
174.00,,,,,,,,,
178.00,,,,,,,,,
176.00,,,,,,,,,
175.00,,,,,,,,,
178.00,,,,,,,,,
188.00,,,,,,,,,
184.00,,,,,,,,,
176.00,,,,,,,,,
182.00,,,,,,,,,
186.00,,,,,,,,,
177.00,,,,,,,,,
180.00,,,,,,,,,
180.00,,,,,,,,,
181.00,,,,,,,,,
177.00,,,,,,,,,
179.00,,,,,,,,,
179.00,,,,,,,,,
182.00,,,,,,,,,
180.00,,,,,,,,,
181.00,,,,,,,,,
191.00,,,,,,,,,
186.00,,,,,,,,,
182.00,,,,,,,,,
190.00,,,,,,,,,
194.00,,,,,,,,,
183.00,,,,,,,,,
180.00,,,,,,,,,
188.00,,,,,,,,,
183.00,,,,,,,,,
183.00,,,,,,,,,
180.00,,,,,,,,,
179.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
185.00,,,,,,,,,
183.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
178.00,,,,,,,,,
178.00,,,,,,,,,
179.00,,,,,,,,,
182.00,,,,,,,,,
178.00,,,,,,,,,
178.00,,,,,,,,,
179.00,,,,,,,,,
179.00,,,,,,,,,
185.00,,,,,,,,,
180.00,,,,,,,,,
186.00,,,,,,,,,
191.00,,,,,,,,,
188.00,,,,,,,,,
185.00,,,,,,,,,
188.00,,,,,,,,,
191.00,,,,,,,,,
189.00,,,,,,,,,
183.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
181.00,,,,,,,,,
183.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
183.00,,,,,,,,,
180.00,,,,,,,,,
182.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
180.00,,,,,,,,,
189.00,,,,,,,,,
185.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
190.00,,,,,,,,,
195.00,,,,,,,,,
196.00,,,,,,,,,
192.00,,,,,,,,,
189.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
179.00,,,,,,,,,
180.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
180.00,,,,,,,,,
179.00,,,,,,,,,
179.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
182.00,,,,,,,,,
188.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
172.00,,,,,,,,,
183.00,,,,,,,,,
183.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
183.00,,,,,,,,,
186.00,,,,,,,,,
182.00,,,,,,,,,
178.00,,,,,,,,,
181.00,,,,,,,,,
183.00,,,,,,,,,
183.00,,,,,,,,,
182.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
174.00,,,,,,,,,
185.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
176.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
191.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
185.00,,,,,,,,,
181.00,,,,,,,,,
181.00,,,,,,,,,
184.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
190.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
187.00,,,,,,,,,
185.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
185.00,,,,,,,,,
174.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
175.00,,,,,,,,,
181.00,,,,,,,,,
182.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
188.00,,,,,,,,,
180.00,,,,,,,,,
183.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
188.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
174.00,,,,,,,,,
181.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
184.00,,,,,,,,,
178.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
183.00,,,,,,,,,
182.00,,,,,,,,,
185.00,,,,,,,,,
181.00,,,,,,,,,
181.00,,,,,,,,,
179.00,,,,,,,,,
182.00,,,,,,,,,
179.00,,,,,,,,,
181.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
182.00,,,,,,,,,
183.00,,,,,,,,,
180.00,,,,,,,,,
183.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
188.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
190.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
190.00,,,,,,,,,
197.00,,,,,,,,,
197.00,,,,,,,,,
194.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
192.00,,,,,,,,,
188.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
180.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
181.00,,,,,,,,,
179.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
173.00,,,,,,,,,
182.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
190.00,,,,,,,,,
185.00,,,,,,,,,
183.00,,,,,,,,,
193.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
185.00,,,,,,,,,
175.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
175.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
181.00,,,,,,,,,
185.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
187.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
184.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
176.00,,,,,,,,,
187.00,,,,,,,,,
192.00,,,,,,,,,
191.00,,,,,,,,,
190.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
195.00,,,,,,,,,
190.00,,,,,,,,,
192.00,,,,,,,,,
194.00,,,,,,,,,
191.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
194.00,,,,,,,,,
190.00,,,,,,,,,
194.00,,,,,,,,,
195.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
196.00,,,,,,,,,
196.00,,,,,,,,,
196.00,,,,,,,,,
194.00,,,,,,,,,
196.00,,,,,,,,,
198.00,,,,,,,,,
192.00,,,,,,,,,
177.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
195.00,,,,,,,,,
190.00,,,,,,,,,
178.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
175.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
184.00,,,,,,,,,
186.00,,,,,,,,,
191.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
188.00,,,,,,,,,
191.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
192.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
195.00,,,,,,,,,
190.00,,,,,,,,,
192.00,,,,,,,,,
190.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
192.00,,,,,,,,,
190.00,,,,,,,,,
188.00,,,,,,,,,
179.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
175.00,,,,,,,,,
190.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
193.00,,,,,,,,,
184.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
190.00,,,,,,,,,
191.00,,,,,,,,,
188.00,,,,,,,,,
178.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
189.00,,,,,,,,,
193.00,,,,,,,,,
196.00,,,,,,,,,
200.00,,,,,,,,,
194.00,,,,,,,,,
190.00,,,,,,,,,
188.00,,,,,,,,,
196.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
190.00,,,,,,,,,
191.00,,,,,,,,,
190.00,,,,,,,,,
187.00,,,,,,,,,
179.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
184.00,,,,,,,,,
182.00,,,,,,,,,
187.00,,,,,,,,,
185.00,,,,,,,,,
182.00,,,,,,,,,
182.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
184.00,,,,,,,,,
183.00,,,,,,,,,
185.00,,,,,,,,,
183.00,,,,,,,,,
174.00,,,,,,,,,
183.00,,,,,,,,,
184.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
177.00,,,,,,,,,
185.00,,,,,,,,,
183.00,,,,,,,,,
184.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
184.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
180.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
185.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
182.00,,,,,,,,,
184.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
191.00,,,,,,,,,
188.00,,,,,,,,,
177.00,,,,,,,,,
188.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
192.00,,,,,,,,,
189.00,,,,,,,,,
184.00,,,,,,,,,
188.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
190.00,,,,,,,,,
187.00,,,,,,,,,
186.00,,,,,,,,,
191.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
194.00,,,,,,,,,
196.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
192.00,,,,,,,,,
193.00,,,,,,,,,
191.00,,,,,,,,,
189.00,,,,,,,,,
193.00,,,,,,,,,
196.00,,,,,,,,,
192.00,,,,,,,,,
193.00,,,,,,,,,
194.00,,,,,,,,,
192.00,,,,,,,,,
188.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
192.00,,,,,,,,,
191.00,,,,,,,,,
189.00,,,,,,,,,
192.00,,,,,,,,,
194.00,,,,,,,,,
190.00,,,,,,,,,
188.00,,,,,,,,,
176.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
185.00,,,,,,,,,
187.00,,,,,,,,,
188.00,,,,,,,,,
187.00,,,,,,,,,
191.00,,,,,,,,,
188.00,,,,,,,,,
186.00,,,,,,,,,
180.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
189.00,,,,,,,,,
186.00,,,,,,,,,
189.00,,,,,,,,,
192.00,,,,,,,,,
186.00,,,,,,,,,
186.00,,,,,,,,,
187.00,,,,,,,,,
189.00,,,,,,,,,
192.00,,,,,,,,,
189.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
179.00,,,,,,,,,
185.00,,,,,,,,,
189.00,,,,,,,,,
194.00,,,,,,,,,
191.00,,,,,,,,,
191.00,,,,,,,,,
195.00,,,,,,,,,
198.00,,,,,,,,,
192.00,,,,,,,,,
179.00,,,,,,,,,
188.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
190.00,,,,,,,,,
190.00,,,,,,,,,
189.00,,,,,,,,,
187.00,,,,,,,,,
